"filter_key","po_number","dc_blinkit_internal_city","wh_name","place_of_supply","po_state","item_id","units_ordered","remaining_quantity","total_amount","create_dt","appointment_ts","expiry_ts"
bhubaneswar-10315341,"5407610027371",bhubaneswar,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,Scheduled,"10315341",48,48,1560.0,"2026-08-12","2026-08-19","2026-08-23"
bhubaneswar-10315543,"5407610027371",bhubaneswar,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,Scheduled,"10315543",96,96,3120.0,"2026-08-12","2026-08-19","2026-08-23"
bhubaneswar-10315546,"5407610027371",bhubaneswar,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,Scheduled,"10315546",48,48,1560.0,"2026-08-12","2026-08-19","2026-08-23"
bhubaneswar-10315586,"5407610027371",bhubaneswar,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,Scheduled,"10315586",36,36,6804.0,"2026-08-12","2026-08-19","2026-08-23"
mumbai-10176793,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176793",180,180,6804.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10176794,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176794",180,180,6804.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10176795,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176795",180,180,6804.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10176797,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176797",180,180,6804.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10216709,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216709",72,72,1872.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10216715,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216715",72,72,1872.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10216726,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216726",72,72,1872.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10258761,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10258761",36,36,6804.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10260300,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10260300",36,36,6804.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10265740,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10265740",180,180,6804.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10291036,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10291036",72,72,55389.6,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10315341,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315341",48,48,1560.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10315546,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315546",96,96,3120.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10324645,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10324645",144,144,12060.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10325396,"5625710053542",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10325396",144,144,12060.0,"2026-08-03","2026-08-20","2026-08-22"
mumbai-10176794,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176794",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10176797,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176797",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10216715,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216715",288,288,7488.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10216722,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216722",72,72,1872.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10216726,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216726",144,144,3744.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10258761,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10258761",36,36,6804.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10265740,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10265740",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10292367,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10292367",144,144,11095.2,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10315341,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315341",96,96,3120.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10315543,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315543",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10315546,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315546",96,96,3120.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10315547,"5625710056407",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315547",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-19"
mumbai-10176795,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176795",360,360,13608.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10176797,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176797",180,180,6804.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10216709,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216709",72,72,1872.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10216715,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216715",288,288,7488.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10216722,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216722",72,72,1872.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10216726,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216726",216,216,5616.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10249577,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10249577",18,18,13847.4,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10265737,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10265737",36,36,6804.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10292367,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10292367",144,144,11095.2,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10315341,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315341",144,144,4680.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10315543,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315543",48,48,1560.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10315546,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315546",48,48,1560.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10315547,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315547",48,48,1560.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10324645,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10324645",144,144,12060.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10325396,"5625710056845",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10325396",144,144,12060.0,"2026-08-14","2026-08-18","2026-08-20"
mumbai-10176793,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176793",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10176795,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176795",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10176797,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10176797",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10199527,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10199527",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10216715,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216715",576,576,14976.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10216722,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216722",144,144,3744.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10216726,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10216726",360,360,9360.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10249577,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10249577",120,120,92316.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10249578,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10249578",24,24,18463.2,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10258761,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10258761",36,36,6804.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10260300,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10260300",72,72,13608.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10265737,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10265737",36,36,6804.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10265740,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10265740",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10291036,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10291036",24,24,18463.2,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10292367,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10292367",288,288,22190.4,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10315341,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315341",144,144,4680.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10315543,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315543",96,96,3120.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10315546,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315546",240,240,7800.0,"2026-08-15","2026-08-19","2026-08-21"
mumbai-10315547,"5625710057139",mumbai,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,Scheduled,"10315547",144,144,4680.0,"2026-08-15","2026-08-19","2026-08-21"
jaipur-10265737,"6478710070890",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10265737",36,36,6804.0,"2026-08-10","2026-08-18","2026-08-22"
jaipur-10265740,"6478710070890",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10265740",360,360,13608.0,"2026-08-10","2026-08-18","2026-08-22"
jaipur-10176793,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10176793",180,180,6804.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10176795,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10176795",180,180,6804.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10176797,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10176797",360,360,13608.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10216715,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10216715",360,360,9360.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10249574,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249574",24,24,48703.2,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10249577,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249577",18,18,13847.4,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10258761,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10258761",36,36,6804.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10297369,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10297369",20,20,20986.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10315341,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315341",48,48,1560.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10315543,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315543",48,48,1560.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10315546,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315546",48,48,1560.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10315547,"6478710071282",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315547",48,48,1560.0,"2026-08-11","2026-08-19","2026-09-10"
jaipur-10216722,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10216722",288,288,7488.0,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10249577,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249577",6,6,4615.8,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10249578,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249578",48,48,36926.4,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10252336,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10252336",84,84,170461.2,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10291036,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10291036",72,72,55389.6,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10298083,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10298083",20,20,20986.0,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10324645,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10324645",288,288,24120.0,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10325396,"6478710071599",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10325396",144,144,12060.0,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10176795,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10176795",180,180,6804.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10176797,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10176797",360,360,13608.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10216722,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10216722",144,144,3744.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10249574,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249574",156,156,316570.8,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10249576,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249576",12,12,23511.6,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10249577,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249577",6,6,4615.8,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10249578,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249578",24,24,18463.2,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10252336,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10252336",12,12,24351.6,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10258333,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10258333",36,36,6804.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10260300,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10260300",36,36,6804.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10292367,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10292367",144,144,11095.2,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10315543,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315543",48,48,1560.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10315547,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315547",144,144,4680.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10324645,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10324645",144,144,12060.0,"2026-08-13","2026-08-20","2026-08-30"
jaipur-10325396,"6478710071825",jaipur,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,Scheduled,"10325396",144,144,12060.0,"2026-08-13","2026-08-20","2026-08-30"
hyderabad-10176795,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10176795",180,180,6804.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10176797,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10176797",540,540,20412.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10216709,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216709",72,72,1872.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10216715,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216715",576,576,14976.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10216722,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216722",72,72,1872.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10216726,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216726",288,288,7488.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10249574,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10249574",84,84,170461.2,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10249576,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10249576",24,24,47023.2,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10252336,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10252336",12,12,24351.6,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10258333,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10258333",36,36,6804.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10258761,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10258761",36,36,6804.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10265737,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10265737",36,36,6804.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10265740,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10265740",180,180,6804.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10291038,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10291038",50,50,4830.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10292367,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10292367",144,144,11095.2,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10298083,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10298083",40,40,41972.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10315341,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10315341",96,96,3120.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10315543,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10315543",48,48,1560.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10315546,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10315546",144,144,4680.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10315547,"6769710093850",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10315547",48,48,1560.0,"2026-08-11","2026-08-21","2026-08-23"
hyderabad-10176793,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10176793",180,180,6804.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10176794,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10176794",180,180,6804.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10176795,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10176795",360,360,13608.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10176797,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10176797",540,540,20412.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10216709,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216709",72,72,1872.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10216715,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216715",648,648,16848.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10216722,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216722",72,72,1872.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10216726,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10216726",144,144,3744.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10249574,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10249574",48,48,97406.4,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10249576,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10249576",60,60,117558.0,"2026-08-12","2026-08-22","2026-08-24"
hyderabad-10252336,"6769710094450",hyderabad,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,Scheduled,"10252336",24,24,48703.2,"2026-08-12","2026-08-22","2026-08-24"
